Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,btree,10,0.299,0.293–0.372,0.479,22.6%,189.72,Index Only Scan,0.036,0.342
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,btree_tuned,10,0.295,0.291–0.306,0.321,4.3%,192.61,Index Only Scan,0.038,0.332
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,gin,10,3.451,3.268–3.529,4.182,12.8%,16.46,"Bitmap Heap Scan, Bitmap Index Scan",0.063,3.515
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,gist,10,0.684,0.662–0.697,0.715,3.2%,83.07,Index Only Scan,0.037,0.721
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,hash (partial),10,3.373,3.076–3.635,3.873,9.7%,16.85,"Bitmap Heap Scan, Bitmap Index Scan",0.033,3.407
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,roaring,10,0.028,0.028–0.029,0.039,19.1%,2029.30,RoaringCount,0.036,0.065
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,roaring_bitmap,10,3.237,3.112–3.282,3.675,9.4%,17.56,"Bitmap Heap Scan, Bitmap Index Scan",0.036,3.268
scalar,1000000,clean,prefer_index,64MB,eq_nullable_17,seq,10,56.820,55.087–59.999,64.111,6.8%,1.00,Seq Scan,0.036,56.861
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,brin,10,114.117,111.457–115.727,118.949,3.1%,0.74,"Bitmap Heap Scan, Bitmap Index Scan",0.051,114.177
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,btree,10,57.142,55.177–58.809,59.092,3.0%,1.47,Index Only Scan,0.036,57.185
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,btree_tuned,10,57.177,56.089–60.251,62.989,5.0%,1.47,Index Only Scan,0.038,57.215
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,gin,10,133.275,129.922–139.161,142.029,3.7%,0.63,"Bitmap Heap Scan, Bitmap Index Scan",0.040,133.317
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,gist,10,132.316,126.822–135.940,136.729,3.5%,0.64,Index Only Scan,0.036,132.360
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,hash (partial),10,84.228,82.783–88.157,91.744,4.7%,1.00,Seq Scan (fallback),0.035,84.264
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,roaring,10,0.159,0.157–0.178,0.213,13.9%,528.86,RoaringCount,0.039,0.214
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,roaring_bitmap,10,86.969,85.967–88.160,90.120,2.0%,0.97,"Bitmap Heap Scan, Bitmap Index Scan",0.036,87.002
scalar,1000000,clean,prefer_index,64MB,eq_skew_0,seq,10,84.090,82.641–88.301,90.307,3.9%,1.00,Seq Scan,0.033,84.127
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,brin,10,81.053,77.343–83.802,86.533,5.0%,0.68,"Bitmap Heap Scan, Bitmap Index Scan",0.062,81.129
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,btree,10,0.026,0.025–0.027,0.028,4.8%,2128.92,Index Only Scan,0.037,0.064
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,btree_tuned,10,0.027,0.024–0.037,0.045,27.6%,2050.07,Index Only Scan,0.038,0.067
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,gin,10,0.103,0.101–0.113,0.117,6.3%,534.80,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.144
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,gist,10,0.054,0.054–0.058,0.064,7.3%,1015.63,Index Only Scan,0.035,0.089
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,hash (partial),10,56.153,53.360–57.193,62.560,7.0%,0.99,Seq Scan (fallback),0.037,56.189
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,roaring,10,0.016,0.015–0.018,0.023,19.6%,3459.50,RoaringCount,0.040,0.056
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,roaring_bitmap,10,0.104,0.093–0.115,0.139,17.4%,529.68,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.150
scalar,1000000,clean,prefer_index,64MB,eq_skew_17,seq,10,55.352,51.684–57.055,58.764,5.3%,1.00,Seq Scan,0.033,55.389
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,brin,10,0.838,0.819–0.892,0.938,5.8%,65.29,"Bitmap Heap Scan, Bitmap Index Scan",0.054,0.889
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,btree,10,0.643,0.623–0.701,0.767,8.9%,85.03,Index Scan,0.041,0.683
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,btree_tuned,10,0.670,0.657–0.680,0.699,3.6%,81.67,Index Scan,0.043,0.716
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,gin,10,0.849,0.835–0.881,0.955,6.2%,64.41,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.909
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,gist,10,0.782,0.765–0.874,0.877,6.3%,70.01,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.841
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,hash (partial),10,0.814,0.760–0.876,1.136,19.5%,67.26,"Bitmap Heap Scan, Bitmap Index Scan",0.063,0.873
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,roaring,10,0.612,0.591–0.633,0.695,7.5%,89.41,"Bitmap Heap Scan, Bitmap Index Scan",0.043,0.653
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,roaring_bitmap,10,0.616,0.608–0.646,0.779,12.5%,88.82,"Bitmap Heap Scan, Bitmap Index Scan",0.042,0.661
scalar,1000000,clean,prefer_index,64MB,fetch_clustered,seq,10,54.716,52.703–55.519,55.848,2.8%,1.00,Seq Scan,0.037,54.768
scalar,1000000,clean,prefer_index,64MB,fetch_medium,brin,10,73.456,72.193–75.284,76.088,3.0%,0.69,"Bitmap Heap Scan, Bitmap Index Scan",0.059,73.508
scalar,1000000,clean,prefer_index,64MB,fetch_medium,btree,10,3.651,2.909–4.428,5.248,25.2%,13.79,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.692
scalar,1000000,clean,prefer_index,64MB,fetch_medium,btree_tuned,10,0.591,0.577–0.613,0.634,4.1%,85.17,Index Only Scan,0.044,0.641
scalar,1000000,clean,prefer_index,64MB,fetch_medium,gin,10,3.798,3.519–4.153,4.377,12.2%,13.25,"Bitmap Heap Scan, Bitmap Index Scan",0.050,3.851
scalar,1000000,clean,prefer_index,64MB,fetch_medium,gist,10,4.600,3.148–4.758,4.971,21.0%,10.94,"Bitmap Heap Scan, Bitmap Index Scan",0.043,4.661
scalar,1000000,clean,prefer_index,64MB,fetch_medium,hash (partial),10,3.574,3.206–4.018,4.202,12.5%,14.08,"Bitmap Heap Scan, Bitmap Index Scan",0.038,3.620
scalar,1000000,clean,prefer_index,64MB,fetch_medium,roaring,10,3.543,3.118–4.128,4.787,18.9%,14.21,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.583
scalar,1000000,clean,prefer_index,64MB,fetch_medium,roaring_bitmap,10,3.309,3.061–3.506,3.526,7.7%,15.21,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.349
scalar,1000000,clean,prefer_index,64MB,fetch_medium,seq,10,50.337,46.337–54.181,57.321,8.5%,1.00,Seq Scan,0.038,50.374
scalar,1000000,clean,prefer_index,64MB,fetch_rare,brin,10,71.588,70.258–74.567,75.774,3.8%,0.69,"Bitmap Heap Scan, Bitmap Index Scan",0.053,71.656
scalar,1000000,clean,prefer_index,64MB,fetch_rare,btree,10,0.068,0.060–0.080,0.087,16.1%,728.01,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.110
scalar,1000000,clean,prefer_index,64MB,fetch_rare,btree_tuned,10,0.072,0.067–0.089,0.100,18.3%,682.83,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.119
scalar,1000000,clean,prefer_index,64MB,fetch_rare,gin,10,0.066,0.060–0.074,0.079,15.6%,750.08,"Bitmap Heap Scan, Bitmap Index Scan",0.045,0.111
scalar,1000000,clean,prefer_index,64MB,fetch_rare,gist,10,0.098,0.089–0.102,0.108,10.1%,507.74,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.139
scalar,1000000,clean,prefer_index,64MB,fetch_rare,hash (partial),10,0.062,0.057–0.068,0.084,16.8%,792.08,"Bitmap Heap Scan, Bitmap Index Scan",0.040,0.100
scalar,1000000,clean,prefer_index,64MB,fetch_rare,roaring,10,0.063,0.060–0.074,0.081,13.5%,785.79,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.105
scalar,1000000,clean,prefer_index,64MB,fetch_rare,roaring_bitmap,10,0.066,0.058–0.071,0.078,16.7%,750.08,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.108
scalar,1000000,clean,prefer_index,64MB,fetch_rare,seq,10,49.505,48.181–51.458,56.719,7.4%,1.00,Seq Scan,0.038,49.544
scalar,1000000,clean,prefer_index,64MB,group_c2,brin,10,135.888,131.724–141.226,143.809,4.1%,1.01,Seq Scan (fallback),0.044,135.947
scalar,1000000,clean,prefer_index,64MB,group_c2,btree,10,84.779,81.749–88.965,93.332,5.6%,1.62,Index Only Scan,0.040,84.818
scalar,1000000,clean,prefer_index,64MB,group_c2,btree_tuned,10,84.597,81.112–88.354,92.893,6.2%,1.62,Index Only Scan,0.043,84.657
scalar,1000000,clean,prefer_index,64MB,group_c2,gin,10,132.921,132.170–144.729,149.537,5.9%,1.03,Seq Scan (fallback),0.035,132.963
scalar,1000000,clean,prefer_index,64MB,group_c2,gist,10,201.325,197.024–204.106,206.914,2.5%,0.68,Index Only Scan,0.036,201.372
scalar,1000000,clean,prefer_index,64MB,group_c2,hash (partial),10,131.413,129.120–133.188,138.058,3.1%,1.04,Seq Scan (fallback),0.033,131.452
scalar,1000000,clean,prefer_index,64MB,group_c2,roaring,10,0.836,0.807–0.868,0.892,4.3%,164.14,RoaringCount,0.035,0.875
scalar,1000000,clean,prefer_index,64MB,group_c2,roaring_bitmap,10,133.829,131.769–137.170,139.269,2.5%,1.03,Seq Scan (fallback),0.036,133.872
scalar,1000000,clean,prefer_index,64MB,group_c2,seq,10,137.223,133.176–139.649,140.842,3.1%,1.00,Seq Scan,0.036,137.266
scalar,1000000,clean,prefer_index,64MB,group_c20,brin,10,142.108,139.163–145.456,146.977,2.4%,1.06,Seq Scan (fallback),0.050,142.163
scalar,1000000,clean,prefer_index,64MB,group_c20,btree,10,83.016,80.612–86.879,88.240,3.9%,1.81,Index Only Scan,0.038,83.052
scalar,1000000,clean,prefer_index,64MB,group_c20,btree_tuned,10,84.663,82.508–88.331,90.071,4.5%,1.78,Index Only Scan,0.043,84.714
scalar,1000000,clean,prefer_index,64MB,group_c20,gin,10,143.755,141.274–151.227,163.214,6.1%,1.05,Seq Scan (fallback),0.041,143.805
scalar,1000000,clean,prefer_index,64MB,group_c20,gist,10,200.678,193.852–210.587,218.277,5.0%,0.75,Index Only Scan,0.036,200.722
scalar,1000000,clean,prefer_index,64MB,group_c20,hash (partial),10,144.359,141.394–147.039,150.198,2.8%,1.04,Seq Scan (fallback),0.034,144.407
scalar,1000000,clean,prefer_index,64MB,group_c20,roaring,10,1.117,1.066–1.134,1.159,3.6%,134.90,RoaringCount,0.036,1.151
scalar,1000000,clean,prefer_index,64MB,group_c20,roaring_bitmap,10,141.433,139.474–144.594,145.822,2.2%,1.06,Seq Scan (fallback),0.035,141.473
scalar,1000000,clean,prefer_index,64MB,group_c20,seq,10,150.611,148.433–153.600,156.164,2.2%,1.00,Seq Scan,0.039,150.654
scalar,1000000,clean,prefer_index,64MB,group_c200,brin,10,154.755,149.457–158.885,168.712,5.3%,1.01,Seq Scan (fallback),0.044,154.805
scalar,1000000,clean,prefer_index,64MB,group_c200,btree,10,85.131,79.195–85.308,86.031,4.0%,1.83,Index Only Scan,0.040,85.169
scalar,1000000,clean,prefer_index,64MB,group_c200,btree_tuned,10,82.415,79.729–85.759,86.825,3.7%,1.89,Index Only Scan,0.043,82.464
scalar,1000000,clean,prefer_index,64MB,group_c200,gin,10,155.430,152.649–158.953,164.224,3.0%,1.00,Seq Scan (fallback),0.049,155.494
scalar,1000000,clean,prefer_index,64MB,group_c200,gist,10,197.291,195.199–205.204,212.450,3.7%,0.79,Index Only Scan,0.036,197.327
scalar,1000000,clean,prefer_index,64MB,group_c200,hash (partial),10,148.865,145.435–152.123,156.460,3.1%,1.04,Seq Scan (fallback),0.033,148.907
scalar,1000000,clean,prefer_index,64MB,group_c200,roaring,10,3.845,3.804–3.983,4.137,3.5%,40.46,RoaringCount,0.035,3.895
scalar,1000000,clean,prefer_index,64MB,group_c200,roaring_bitmap,10,150.007,147.584–155.917,157.630,2.9%,1.04,Seq Scan (fallback),0.038,150.041
scalar,1000000,clean,prefer_index,64MB,group_c200,seq,10,155.560,152.247–157.844,160.442,2.7%,1.00,Seq Scan,0.037,155.598
scalar,1000000,clean,prefer_index,64MB,group_c20k,brin,10,178.102,175.928–183.614,185.889,2.6%,1.03,Seq Scan (fallback),0.051,178.171
scalar,1000000,clean,prefer_index,64MB,group_c20k,btree,10,89.446,85.177–91.808,94.714,4.9%,2.05,Index Only Scan,0.038,89.487
scalar,1000000,clean,prefer_index,64MB,group_c20k,btree_tuned,10,88.695,85.697–90.561,93.974,4.3%,2.07,Index Only Scan,0.042,88.763
scalar,1000000,clean,prefer_index,64MB,group_c20k,gin,10,179.924,176.810–185.646,190.810,3.4%,1.02,Seq Scan (fallback),0.035,179.960
scalar,1000000,clean,prefer_index,64MB,group_c20k,gist,10,207.640,200.516–211.724,216.780,3.3%,0.88,Index Only Scan,0.036,207.674
scalar,1000000,clean,prefer_index,64MB,group_c20k,hash (partial),10,177.910,174.311–180.553,184.392,2.5%,1.03,Seq Scan (fallback),0.044,177.946
scalar,1000000,clean,prefer_index,64MB,group_c20k,roaring,10,62.209,58.186–64.767,65.779,5.3%,2.95,RoaringCount,0.033,62.244
scalar,1000000,clean,prefer_index,64MB,group_c20k,roaring_bitmap,10,179.145,178.064–181.564,184.747,1.5%,1.03,Seq Scan (fallback),0.039,179.179
scalar,1000000,clean,prefer_index,64MB,group_c20k,seq,10,183.719,179.604–187.686,191.626,2.9%,1.00,Seq Scan,0.033,183.750
scalar,1000000,clean,prefer_index,64MB,group_filtered,brin,10,77.481,74.391–81.752,84.957,6.6%,0.63,"Bitmap Heap Scan, Bitmap Index Scan",0.070,77.548
scalar,1000000,clean,prefer_index,64MB,group_filtered,btree,10,3.877,3.297–4.260,4.546,14.3%,12.53,"Bitmap Heap Scan, Bitmap Index Scan",0.051,3.936
scalar,1000000,clean,prefer_index,64MB,group_filtered,btree_tuned,10,0.459,0.444–0.471,0.480,3.6%,105.91,Index Only Scan,0.055,0.514
scalar,1000000,clean,prefer_index,64MB,group_filtered,gin,10,4.105,3.694–4.238,4.368,8.5%,11.83,"Bitmap Heap Scan, Bitmap Index Scan",0.046,4.151
scalar,1000000,clean,prefer_index,64MB,group_filtered,gist,10,4.647,3.226–4.976,5.093,19.0%,10.45,"Bitmap Heap Scan, Bitmap Index Scan",0.044,4.706
scalar,1000000,clean,prefer_index,64MB,group_filtered,hash (partial),10,3.741,3.360–4.180,4.477,12.6%,12.98,"Bitmap Heap Scan, Bitmap Index Scan",0.043,3.802
scalar,1000000,clean,prefer_index,64MB,group_filtered,roaring,10,2.505,2.427–2.658,2.757,5.2%,19.39,RoaringCount,0.045,2.551
scalar,1000000,clean,prefer_index,64MB,group_filtered,roaring_bitmap,10,3.442,3.220–3.630,3.733,8.2%,14.11,"Bitmap Heap Scan, Bitmap Index Scan",0.051,3.508
scalar,1000000,clean,prefer_index,64MB,group_filtered,seq,10,48.561,47.715–51.469,53.084,5.0%,1.00,Seq Scan,0.040,48.599
scalar,1000000,clean,prefer_index,64MB,group_nullable,brin,10,162.764,155.085–167.165,172.640,5.0%,0.99,Seq Scan (fallback),0.051,162.806
scalar,1000000,clean,prefer_index,64MB,group_nullable,btree,10,81.702,79.248–85.030,88.340,4.7%,1.98,Index Only Scan,0.040,81.741
scalar,1000000,clean,prefer_index,64MB,group_nullable,btree_tuned,10,82.998,81.028–87.062,89.613,4.5%,1.94,Index Only Scan,0.042,83.040
scalar,1000000,clean,prefer_index,64MB,group_nullable,gin,10,157.168,152.719–160.619,162.905,2.5%,1.03,Seq Scan (fallback),0.039,157.213
scalar,1000000,clean,prefer_index,64MB,group_nullable,gist,10,200.593,197.692–203.323,206.147,1.9%,0.80,Index Only Scan,0.036,200.627
scalar,1000000,clean,prefer_index,64MB,group_nullable,hash (partial),10,156.847,153.555–161.678,165.063,3.3%,1.03,Seq Scan (fallback),0.048,156.904
scalar,1000000,clean,prefer_index,64MB,group_nullable,roaring,10,3.973,3.865–4.092,4.313,4.7%,40.62,RoaringCount,0.036,4.007
scalar,1000000,clean,prefer_index,64MB,group_nullable,roaring_bitmap,10,160.679,154.762–164.652,166.704,3.2%,1.00,Seq Scan (fallback),0.035,160.714
scalar,1000000,clean,prefer_index,64MB,group_nullable,seq,10,161.375,157.680–162.802,163.537,1.8%,1.00,Seq Scan,0.039,161.414
scalar,1000000,clean,prefer_index,64MB,in_and,brin,10,95.737,93.623–101.364,110.059,6.8%,0.75,"Bitmap Heap Scan, Bitmap Index Scan",0.071,95.802
scalar,1000000,clean,prefer_index,64MB,in_and,btree,10,7.474,6.905–7.921,9.797,15.7%,9.56,"Bitmap Heap Scan, Bitmap Index Scan",0.050,7.525
scalar,1000000,clean,prefer_index,64MB,in_and,btree_tuned,10,0.190,0.176–0.230,0.252,15.1%,376.20,Index Only Scan,0.055,0.254
scalar,1000000,clean,prefer_index,64MB,in_and,gin,10,14.788,14.067–15.728,17.264,8.8%,4.83,"Bitmap Heap Scan, Bitmap Index Scan",0.054,14.841
scalar,1000000,clean,prefer_index,64MB,in_and,gist,10,11.287,10.781–11.651,12.221,5.6%,6.33,"Bitmap Heap Scan, Bitmap Index Scan",0.049,11.347
scalar,1000000,clean,prefer_index,64MB,in_and,hash (partial),10,8.533,7.988–8.650,8.949,4.7%,8.38,"Bitmap Heap Scan, Bitmap Index Scan",0.045,8.584
scalar,1000000,clean,prefer_index,64MB,in_and,roaring,10,2.002,1.927–2.139,2.200,6.0%,35.70,RoaringCount,0.053,2.055
scalar,1000000,clean,prefer_index,64MB,in_and,roaring_bitmap,10,7.933,7.758–8.043,8.193,2.8%,9.01,"Bitmap Heap Scan, Bitmap Index Scan",0.057,7.995
scalar,1000000,clean,prefer_index,64MB,in_and,seq,10,71.478,69.899–75.490,77.854,5.3%,1.00,Seq Scan,0.046,71.520
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,brin,10,59.245,56.300–63.486,64.346,5.8%,1.16,"Bitmap Heap Scan, Bitmap Index Scan",0.058,59.311
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,btree,10,0.051,0.050–0.056,0.059,7.2%,1339.28,Index Only Scan,0.045,0.096
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,btree_tuned,10,0.050,0.050–0.071,0.101,35.7%,1379.46,Index Only Scan,0.046,0.096
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,gin,10,0.435,0.411–0.450,0.483,7.5%,158.38,"Bitmap Heap Scan, Bitmap Index Scan",0.049,0.483
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,gist,10,0.701,0.578–0.750,0.896,19.7%,98.39,"Bitmap Heap Scan, Bitmap Index Scan",0.043,0.744
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,hash (partial),10,0.470,0.434–0.501,0.510,8.1%,146.75,"Bitmap Heap Scan, Bitmap Index Scan",0.053,0.526
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,roaring,10,0.071,0.068–0.075,0.078,5.6%,978.34,RoaringCount,0.055,0.125
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,roaring_bitmap,10,0.421,0.379–0.436,0.453,9.5%,163.83,"Bitmap Heap Scan, Bitmap Index Scan",0.059,0.479
scalar,1000000,clean,prefer_index,64MB,in_c20k_10,seq,10,68.973,65.867–70.858,75.220,5.6%,1.00,Seq Scan,0.036,69.013
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,brin,10,153.119,147.870–154.452,155.632,2.8%,0.55,"Bitmap Heap Scan, Bitmap Index Scan",0.094,153.219
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,btree,10,0.335,0.316–0.350,0.366,6.0%,251.57,Index Only Scan,0.081,0.420
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,btree_tuned,10,0.320,0.315–0.344,0.369,6.9%,263.38,Index Only Scan,0.082,0.403
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,gin,10,3.579,3.369–3.951,4.394,13.3%,23.52,"Bitmap Heap Scan, Bitmap Index Scan",0.096,3.679
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,gist,10,5.743,5.301–6.198,6.404,10.1%,14.65,"Bitmap Heap Scan, Bitmap Index Scan",0.093,5.824
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,hash (partial),10,3.994,3.607–4.109,4.171,8.1%,21.07,"Bitmap Heap Scan, Bitmap Index Scan",0.090,4.085
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,roaring,10,0.648,0.599–0.702,0.834,14.8%,129.86,RoaringCount,0.119,0.768
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,roaring_bitmap,10,3.479,3.271–3.621,3.895,7.5%,24.19,"Bitmap Heap Scan, Bitmap Index Scan",0.085,3.562
scalar,1000000,clean,prefer_index,64MB,in_c20k_100,seq,10,84.150,81.730–85.420,97.017,8.8%,1.00,Seq Scan,0.060,84.210
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,brin,10,495.591,484.316–508.401,522.061,3.3%,0.16,"Bitmap Heap Scan, Bitmap Index Scan",0.476,496.052
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,btree,10,3.165,3.074–3.381,3.497,5.6%,24.36,Index Only Scan,0.458,3.656
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,btree_tuned,10,3.067,3.045–3.264,3.502,6.0%,25.14,Index Only Scan,0.444,3.534
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,gin,10,21.713,21.367–24.091,25.112,7.2%,3.55,"Bitmap Heap Scan, Bitmap Index Scan",0.615,22.395
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,gist,10,39.373,38.605–41.100,42.768,4.3%,1.96,"Bitmap Heap Scan, Bitmap Index Scan",0.446,39.835
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,hash (partial),10,23.003,22.474–25.746,27.256,8.7%,3.35,"Bitmap Heap Scan, Bitmap Index Scan",0.477,23.639
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,roaring,10,15.578,14.774–16.392,16.826,6.2%,4.95,RoaringCount,0.901,16.567
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,roaring_bitmap,10,20.076,19.526–21.091,23.407,8.6%,3.84,"Bitmap Heap Scan, Bitmap Index Scan",0.515,20.639
scalar,1000000,clean,prefer_index,64MB,in_c20k_1000,seq,10,77.093,71.396–80.114,86.310,7.7%,1.00,Seq Scan,0.307,77.429
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,brin,10,21.265,21.101–24.508,28.248,12.9%,3.49,"Bitmap Heap Scan, Bitmap Index Scan",0.059,21.329
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,btree,10,0.028,0.027–0.029,0.031,5.8%,2649.77,Index Only Scan,0.042,0.071
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,btree_tuned,10,0.028,0.027–0.030,0.040,21.4%,2649.77,Index Only Scan,0.042,0.072
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,gin,10,0.150,0.143–0.175,0.197,13.8%,492.98,"Bitmap Heap Scan, Bitmap Index Scan",0.058,0.214
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,gist,10,0.226,0.192–0.263,0.278,19.0%,329.02,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.268
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,hash (partial),10,0.137,0.119–0.162,0.170,16.3%,543.54,"Bitmap Heap Scan, Bitmap Index Scan",0.036,0.174
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,roaring,10,0.025,0.024–0.028,0.028,8.1%,3028.31,RoaringCount,0.044,0.070
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,roaring_bitmap,10,0.131,0.126–0.162,0.179,15.7%,568.53,"Bitmap Heap Scan, Bitmap Index Scan",0.039,0.173
scalar,1000000,clean,prefer_index,64MB,in_c20k_3,seq,10,74.194,70.912–76.419,80.569,6.0%,1.00,Seq Scan,0.036,74.233
scalar,1000000,clean,prefer_index,64MB,in_overlap,brin,10,96.933,95.081–102.602,104.254,4.5%,0.79,"Bitmap Heap Scan, Bitmap Index Scan",0.052,96.988
scalar,1000000,clean,prefer_index,64MB,in_overlap,btree,10,0.652,0.628–0.748,0.823,11.7%,117.81,Index Only Scan,0.040,0.691
scalar,1000000,clean,prefer_index,64MB,in_overlap,btree_tuned,10,0.651,0.639–0.708,0.737,6.4%,117.90,Index Only Scan,0.046,0.693
scalar,1000000,clean,prefer_index,64MB,in_overlap,gin,10,6.729,6.399–7.328,7.585,7.1%,11.42,"Bitmap Heap Scan, Bitmap Index Scan",0.046,6.777
